crop,Soil Moisture,Temperature,Humidity,Evaporation,Rain,pump
corn,600,14,34,5.0023341496562335,1,1
corn,844,35,78,4.293670884576166,1,1
corn,729,45,57,10.090890750412978,1,1
corn,641,42,42,12.573309917278856,1,1
corn,703,42,77,5.239348806255404,1,1
corn,831,40,40,12.440618336287114,0,1
corn,605,47,73,6.728689468155464,1,1
corn,677,21,76,2.9227006010504315,0,1
corn,821,39,40,12.13825575445428,0,1
corn,842,32,73,4.76320263021396,0,1
corn,743,27,36,9.059371068414665,1,1
corn,509,44,37,14.216768907216066,0,1
corn,760,45,30,16.17355872480151,0,1
corn,701,14,64,2.9288412439941665,1,1
corn,658,7,62,1.7277720344143443,0,1
corn,614,30,53,7.43611705315557,0,1
corn,573,18,30,6.674930779879428,1,1
corn,638,7,37,2.597517219293448,0,1
corn,493,20,60,4.352082084207551,0,1
corn,857,8,48,2.526702573720782,0,1
corn,543,47,62,9.29652947196726,1,1
corn,733,12,32,4.496888091774187,1,1
corn,570,22,68,3.894099139417557,1,1
corn,736,40,42,12.01763453479228,0,1
corn,614,30,30,10.886117053155573,0,1
corn,594,38,38,12.160701398496611,1,1
corn,601,34,33,11.772605597436012,0,1
corn,750,24,43,7.261100440982136,0,1
corn,783,9,56,2.409159342044173,1,1
corn,819,16,33,5.797781708069519,1,1
corn,868,15,68,2.849251869806812,0,1
corn,505,14,36,4.835602992636582,0,1
corn,677,41,36,13.522700601050431,0,1
corn,639,30,50,7.892781629710293,1,1
corn,822,7,32,2.8184925854655987,1,1
corn,636,17,51,4.556987863396093,1,1
corn,606,29,77,3.718959957768301,1,1
corn,589,34,76,4.459335404144155,0,1
corn,481,24,48,6.588525608338576,1,1
corn,620,23,46,6.5977269992064285,1,1
corn,666,36,73,5.259854624745335,1,1
corn,766,20,63,4.125026870364171,1,1
corn,714,21,72,3.352129225290892,1,1
corn,754,37,35,12.447085472599332,0,1
corn,802,16,59,3.713731395667918,0,1
corn,743,12,45,3.719371068414663,1,1
corn,521,52,55,12.060244011065146,0,1
corn,763,32,75,4.424293432595323,1,1
corn,638,16,54,4.072517219293447,1,1
corn,719,43,66,7.723386870036938,0,1
corn,648,7,30,2.845153361876112,0,1
corn,538,32,43,9.485110459779683,1,1
corn,821,17,42,5.368255754454284,1,1
corn,781,30,36,10.02867523659731,1,1
corn,821,14,79,1.9082557544542824,0,1
corn,812,22,79,2.746118487968777,1,1
corn,832,45,33,15.515853898098268,1,1
corn,919,39,62,7.870887126660742,1,1
corn,550,33,79,3.833506909287588,0,1
corn,897,27,65,5.180904416746868,1,1
corn,603,22,43,6.653147916060359,1,1
corn,788,23,41,7.215367223245282,0,1
corn,107,38,47,10.279313860885525,1,0
corn,63,29,34,9.756215143675853,1,0
corn,507,12,53,3.1761864269790743,0,0
corn,436,23,77,2.9798525733023054,1,0
corn,462,19,40,6.042819073190979,0,0
corn,422,40,68,6.730483387030255,0,0
corn,455,18,68,3.220692571934623,1,0
corn,165,15,78,1.8863376434840091,1,0
corn,457,24,66,4.421301495694723,1,0
corn,86,10,59,2.248624840446821,1,0
corn,260,37,55,8.599920707384578,0,0
corn,181,33,65,6.018264754668215,1,0
corn,303,21,37,6.905705979947797,0,0
corn,433,33,30,11.883921131794825,1,0
corn,240,33,30,11.817261241912425,1,0
corn,493,17,38,5.622082084207551,1,0
corn,80,19,33,6.560463500599076,0,0
corn,126,19,36,6.298534837229803,1,0
corn,505,7,67,1.5106029926365818,1,0
corn,353,16,37,5.348045494331719,1,0
corn,302,35,43,10.265348627655438,1,0
corn,137,18,48,4.90369963844227,0,0
corn,125,39,47,10.55305924398439,1,0
corn,14,14,33,4.846530064618807,0,0
corn,236,10,38,3.3657028540390908,0,0
corn,351,22,77,2.837370695067123,0,0
corn,286,18,73,2.714569967574203,0,0
corn,248,34,33,11.660351069901116,0,0
corn,449,28,74,3.978859235369717,0,0
corn,450,44,41,13.31916547965759,1,0
corn,56,42,79,4.592270654144121,0,0
corn,205,36,40,11.05330047289357,0,0
corn,318,40,73,5.696014500856982,0,0
corn,277,42,45,11.831267302900752,1,0
corn,180,42,57,9.27283759936998,1,0
corn,327,23,68,3.9791544007393616,0,0
corn,136,10,65,1.973235048868204,1,0
corn,-2,8,48,2.225531446750713,0,0
corn,-26,39,65,6.952263558370165,0,0
corn,238,39,51,9.821483187155485,1,0
corn,50,14,58,3.118820424409648,0,0
corn,-12,36,63,6.798213566748068,1,0
corn,121,24,55,5.616146406639087,1,0
corn,-36,35,40,10.618825928689422,0,0
corn,93,26,31,9.172250625745924,0,0
corn,281,32,51,8.122739916646228,1,0
corn,78,37,55,8.519398296480238,0,0
corn,39,41,40,12.472315672618308,0,0
corn,115,22,71,3.40324498101224,0,0
corn,-16,22,43,6.405175534950558,1,0
corn,777,30,32,10.627705381878352,1,1
corn,1007,17,48,4.900301331219021,0,1
corn,919,31,50,8.210887126660742,1,1
corn,1091,42,37,13.728127723817778,1,1
corn,922,45,70,7.211562419516186,1,1
corn,975,22,51,5.863333762263309,1,1
corn,1010,36,67,6.4209493656912375,1,1
corn,897,41,76,5.375904416746868,0,1
corn,892,24,49,6.574764368909039,0,1
corn,901,14,56,3.536814406508108,0,1
corn,945,19,36,6.546707204377585,1,1
corn,852,2,30,1.1455389807735168,1,1
corn,895,30,38,9.755448740054549,0,1
corn,924,19,51,5.1170120664026655,1,1
corn,1031,23,77,3.1304613861833737,0,1
corn,946,21,67,3.931929604773517,0,1
corn,938,11,33,4.150147424206399,0,1
corn,1013,35,76,4.681596528171502,1,1
corn,926,14,70,2.5624612761017813,1,1
corn,1011,24,71,3.9611651832321386,0,1
corn,818,44,58,9.677544492279646,0,1
corn,996,33,66,6.087917687070292,0,1
corn,938,26,69,4.495147424206399,0,1
corn,921,43,31,15.296337431728253,1,1
corn,858,24,75,3.446934928781343,1,1
corn,938,7,35,2.7401474242063983,0,1
corn,945,39,57,8.851707204377586,0,1
corn,849,14,61,3.174839364041296,1,1
corn,1062,36,70,5.89204637439117,1,1
corn,949,32,39,10.227596171286711,0,1
corn,880,38,37,12.422016522792118,0,1
corn,864,11,65,2.373326530266572,0,1
corn,876,32,77,4.131096854448159,1,1
corn,860,43,35,14.42239927688454,1,1
corn,873,40,71,6.25040587085981,1,1
corn,1007,21,58,4.890301331219021,0,1
corn,961,37,51,9.535252989096456,0,1
corn,940,26,41,8.135593608888561,1,1
corn,838,14,33,5.132264634177907,1,1
corn,914,17,48,4.8797594344236215,0,1
corn,953,21,65,4.143483451347053,1,1
corn,1015,29,76,3.962027487119636,1,1
corn,1011,12,71,2.2211651832321384,0,1
corn,987,26,47,7.365958553710824,1,1
corn,903,35,77,4.482268722290714,0,1
corn,912,11,57,2.8243075822904538,0,1
corn,911,48,77,5.979081489447666,0,1
corn,947,46,39,14.497151899289692,0,1
corn,1001,41,49,10.934002632137531,0,1
corn,903,13,37,4.552268722290714,0,1
soybean,659,20,69,3.498032954110762,0,1
soybean,515,18,50,4.858510669760644,1,1
soybean,735,21,33,7.4523858687775,0,1
soybean,794,30,31,10.781812220785763,0,1
soybean,674,23,39,7.416926424235006,1,1
soybean,541,23,56,5.4259625273557,1,1
soybean,602,8,31,3.142876852767808,1,1
soybean,692,35,70,5.65654937218815,0,1
soybean,684,41,78,4.914501251491848,1,1
soybean,719,7,68,1.5333868700369386,0,1
soybean,653,26,76,3.5164648602109145,0,1
soybean,791,36,51,9.251090327462697,0,1
soybean,496,49,42,14.56296560400126,0,1
soybean,566,31,36,10.2929874010324,1,1
soybean,748,45,62,8.970607060096858,1,1
soybean,713,22,72,3.491877235523957,0,1
soybean,675,12,50,3.4021846487552105,0,1
soybean,810,39,42,11.745642115911844,0,1
soybean,646,26,52,6.634627542133043,1,1
soybean,778,17,50,4.677948051618092,0,1
soybean,640,39,75,5.268045862252596,0,1
soybean,539,28,63,5.545394703076748,1,1
soybean,671,27,62,5.531150753346294,1,1
soybean,785,14,39,4.699642902019589,0,1
soybean,713,39,66,7.041877235523956,1,1
soybean,788,13,33,4.785367223245281,1,1
soybean,793,29,71,4.636571723846593,0,1
soybean,699,11,38,3.818333050828208,1,1
soybean,823,27,58,6.108729288632888,0,1
soybean,659,34,43,10.088032954110762,1,1
soybean,702,38,53,9.33909510384104,0,1
soybean,505,31,37,10.120602992636584,0,1
soybean,752,6,42,2.161593244475496,0,1
soybean,756,24,32,8.582577127364258,1,1
soybean,631,25,66,4.640661335519357,0,1
soybean,797,24,75,3.432532909277402,1,1
soybean,701,30,43,8.958841243994167,0,1
soybean,641,9,53,2.508309917278856,0,1
soybean,552,10,69,1.9190699453826032,1,1
soybean,822,42,39,13.2484925854656,0,1
soybean,692,45,69,7.38154937218815,0,1
soybean,627,41,45,11.66459686123699,1,1
soybean,744,38,41,11.629618558001514,0,1
soybean,768,41,39,12.930515126550851,0,1
soybean,534,46,31,16.233971266800662,0,1
soybean,774,31,56,7.246976545139972,0,1
soybean,791,32,41,9.871090327462696,1,1
soybean,868,26,61,5.519251869806812,1,1
soybean,746,33,78,4.050113099785397,0,1
soybean,524,40,41,12.161107561671514,1,1
soybean,749,40,31,14.220853822840349,0,1
soybean,698,20,38,6.608078716919491,1,1
soybean,592,14,55,3.53015558975931,0,1
soybean,622,27,60,5.788262164401385,0,1
soybean,576,10,63,2.225760579743321,0,1
soybean,613,11,74,1.8158480757260924,0,1
soybean,555,16,53,4.129912892682531,0,1
soybean,819,13,50,3.687781708069519,0,1
soybean,550,40,79,4.568506909287588,1,1
soybean,785,16,38,5.389642902019589,0,1
soybean,474,23,30,8.396434137024169,1,1
soybean,741,38,64,7.258875650559005,0,1
soybean,617,32,60,6.786922863534299,1,1
soybean,641,37,68,6.313309917278855,1,1
soybean,594,37,50,9.630701398496612,1,1
soybean,681,33,67,5.848730527543349,0,1
soybean,743,11,52,3.0593710684146624,0,1
soybean,764,24,72,3.7845380526402015,1,1
soybean,796,16,78,2.192292813278176,0,1
soybean,484,19,52,4.909418120960853,1,1
soybean,638,36,71,5.612517219293448,0,1
soybean,658,33,50,8.647772034414345,1,1
soybean,782,14,73,2.31891735762006,1,1
soybean,654,16,37,5.436726639612306,0,1
soybean,593,29,31,10.385428592013351,1,1
soybean,611,32,75,4.385309557563138,0,1
soybean,556,27,60,5.770193448576243,1,1
soybean,552,26,42,7.909069945382604,1,1
soybean,676,39,35,13.07744270758751,0,1
soybean,733,21,51,5.561888091774186,0,1
soybean,735,24,35,8.217385868777502,0,1
soybean,745,40,46,11.21986590170587,1,1
soybean,769,17,73,2.720759044671515,0,1
soybean,701,17,53,4.403841243994166,1,1
soybean,585,40,70,6.37823905675268,1,1
soybean,730,31,67,5.531140309841623,0,1
soybean,682,22,77,2.9339875989018043,0,1
soybean,755,44,78,5.262331371526454,1,1
soybean,652,12,69,2.256202907846531,1,1
soybean,537,33,70,5.314825995022996,0,1
soybean,880,12,68,2.3720165227921166,0,1
soybean,673,25,73,3.776668033707346,0,1
soybean,798,18,78,2.412772872074933,0,1
soybean,831,21,30,7.790618336287115,0,1
soybean,836,42,39,13.25179488934628,1,1
soybean,808,43,45,12.260165222374354,1,1
soybean,583,32,74,4.537689689641019,1,1
soybean,859,34,34,11.66716716310659,1,1
soybean,558,14,58,3.310753923459749,0,1
soybean,744,22,79,2.7296185580015124,0,1
soybean,102,38,65,6.856818970064976,0,0
soybean,80,36,50,9.195463500599075,1,0
soybean,427,17,36,5.7720504104545824,1,0
soybean,462,17,71,2.807819073190979,0,0
soybean,443,18,61,3.847015925765044,0,0
soybean,420,38,55,8.879854493240524,1,0
soybean,368,20,46,5.713060129237616,1,0
soybean,129,14,34,4.839955447013926,0,0
soybean,502,30,76,3.954726041874646,0,0
soybean,121,13,43,3.921146406639088,1,0
soybean,188,34,63,6.536234094381506,0,0
soybean,125,31,47,8.433059243984388,0,0
soybean,276,28,77,3.5008979431840856,0,0
soybean,419,30,31,10.679539596277822,1,0
soybean,145,31,55,7.202382184454518,1,0
soybean,384,16,77,2.158322012519532,1,0
soybean,47,21,52,5.217070100801933,1,0
soybean,185,21,72,3.1849659275243,1,0
soybean,447,11,52,2.978245914983939,1,0
soybean,359,20,47,5.610061080682748,1,0
soybean,248,31,33,10.655351069901114,0,0
soybean,117,20,49,5.3142164893721695,0,0
soybean,116,43,76,5.373731287187729,0,0
soybean,-20,22,59,4.642067635948845,0,0
soybean,140,12,34,4.185087653653509,0,0
soybean,303,23,50,6.040705979947797,0,0
soybean,304,15,75,2.166062893501425,0,0
soybean,234,42,60,8.664920222430247,1,0
soybean,449,35,74,4.888859235369716,1,0
soybean,422,36,45,10.230483387030256,0,0
soybean,118,36,63,6.874700595050294,0,0
soybean,217,40,34,13.458172081992352,1,0
soybean,279,44,49,11.502004571014533,0,0
soybean,282,37,67,6.388106873214214,0,0
soybean,155,40,30,14.231903147385804,1,0
soybean,314,20,47,5.594608248244266,0,0
soybean,89,14,47,3.9101867898502913,1,0
soybean,72,17,79,1.9761670748281168,0,0
soybean,3,43,69,6.814055721035532,1,0
soybean,156,43,70,6.682350405559052,1,0
soybean,57,17,48,4.602839362715307,1,0
soybean,54,33,35,10.90612788015681,0,0
soybean,107,28,64,5.249313860885523,1,0
soybean,-22,33,33,11.185485930556093,0,0
soybean,35,19,30,6.819888570085945,0,0
soybean,196,38,65,6.899584372114895,0,0
soybean,154,41,55,9.456455024943136,0,0
soybean,50,47,50,11.928820424409649,1,0
soybean,121,26,59,5.546146406639088,1,0
soybean,38,20,31,7.071712113241573,0,0
soybean,874,37,44,10.810636316447086,0,1
soybean,983,9,74,1.645085234527916,1,1
soybean,1016,33,68,5.762242822170411,0,1
soybean,1021,33,34,11.373318058337311,1,1
soybean,833,35,36,11.641089334108695,0,1
soybean,1006,27,47,7.635085125342112,0,1
soybean,963,46,59,9.90069433409186,1,1
soybean,909,41,31,14.603628969387524,0,1
soybean,835,15,46,4.49155982953217,1,1
soybean,908,9,32,3.518402541840082,0,1
soybean,880,17,44,5.212016522792117,0,1
soybean,889,12,72,2.134078966305637,0,1
soybean,901,25,79,3.081814406508108,1,1
soybean,928,25,54,6.212910049886276,0,1
soybean,962,30,35,10.22047371334663,0,1
soybean,931,19,51,5.118582395992076,0,1
soybean,988,17,38,5.746176633242866,0,1
soybean,965,36,38,11.631135265649055,1,1
soybean,890,19,63,3.9693075487345655,1,1
soybean,953,26,35,8.918483451347054,0,1
soybean,907,39,62,7.86817600239366,1,1
soybean,971,34,30,12.372455591261533,0,1
soybean,906,21,73,3.2929493508821928,0,1
soybean,899,39,36,12.936359638444648,0,1
soybean,900,18,44,5.496587079095919,1,1
soybean,1027,6,67,1.4746051925960244,1,1
soybean,941,42,58,9.285816540962092,1,1
soybean,899,19,46,5.586359638444648,1,1
soybean,1046,38,59,8.278658751497693,1,1
soybean,889,31,48,8.514078966305638,1,1
soybean,903,42,59,9.067268722290716,1,1
soybean,888,11,67,2.26885026875081,1,1
soybean,851,28,33,9.8253058973253,1,1
soybean,861,40,72,6.047631270302717,0,1
soybean,891,44,40,13.65453601621128,1,1
soybean,977,23,71,3.808772237357114,1,1
soybean,926,35,69,5.8874612761017815,1,1
soybean,989,32,62,6.556394612944485,1,1
soybean,876,17,62,3.681096854448159,1,1
soybean,904,19,58,4.447495710997814,1,1
soybean,1052,22,44,6.6499318550486,1,1
soybean,960,35,61,7.295032161195529,1,1
soybean,1007,21,64,4.260301331219021,1,1
soybean,1041,30,67,5.437595292671305,1,1
soybean,898,39,65,7.281132084384901,1,1
soybean,976,13,33,4.828553050559651,0,1
soybean,908,46,43,13.568402541840085,0,1
soybean,907,44,48,11.898176002393662,1,1
soybean,1045,40,47,11.088446244963835,1,1
soybean,965,13,64,2.811135265649056,0,1
soybean,663,12,64,2.5590749269776203,1,1
soybean,435,21,49,5.689542380949205,0,1
soybean,725,20,34,7.014891011586196,0,1
soybean,814,32,41,9.876594340252138,0,1
soybean,687,30,51,7.755270509717289,0,1
soybean,575,24,33,8.415484183545756,0,1
soybean,578,11,79,1.5313127631120993,1,1
soybean,674,30,64,5.801926424235006,0,1
soybean,653,45,49,11.871464860210914,1,1
soybean,793,18,56,4.391571723846593,1,1
soybean,603,16,38,5.343147916060358,0,1
soybean,752,34,71,5.351593244475497,0,1
soybean,536,48,44,13.804541308288243,1,1
soybean,545,29,65,5.442095540987117,0,1
soybean,678,40,42,12.002958329461489,0,1
soybean,782,25,47,7.05391735762006,1,1
soybean,707,12,72,2.0903620474249265,1,1
soybean,767,39,53,9.590271068528738,0,1
soybean,689,21,47,5.9707825383608055,1,1
soybean,732,14,62,3.07663898025402,0,1
soybean,600,27,79,3.2173341496562333,0,1
soybean,488,29,41,8.905604603563427,0,1
soybean,578,24,70,3.9763127631121,1,1
soybean,768,12,32,4.505515126550852,1,1
soybean,678,49,78,5.792958329461486,1,1
soybean,840,4,52,1.4027338806061094,1,1
soybean,851,23,34,8.0353058973253,1,1
soybean,726,9,71,1.7201411720018025,0,1
soybean,803,22,72,3.513970695766492,0,1
soybean,727,35,45,10.0403911817637,0,1
soybean,737,37,47,10.22288305283557,0,1
soybean,555,26,69,4.399912892682532,1,1
soybean,771,8,43,2.7062464621690463,0,1
soybean,738,20,61,4.31813142317122,1,1
soybean,648,22,65,4.245153361876112,0,1
soybean,883,20,79,2.5527050479783897,1,1
soybean,691,24,33,8.446293921724857,1,1
soybean,714,7,75,1.2871292252908917,0,1
soybean,537,14,55,3.5148259950229943,0,1
soybean,855,39,58,8.63623750063923,0,1
soybean,678,48,48,12.882958329461488,0,1
soybean,658,38,74,5.337772034414344,1,1
soybean,703,42,61,8.599348806255403,0,1
soybean,787,33,53,8.185125918363264,0,1
soybean,595,42,76,5.420974009629646,1,1
soybean,723,28,40,8.814390237702327,0,1
soybean,762,43,43,12.679048671437029,0,1
soybean,875,28,43,8.430866644249727,0,1
soybean,726,30,43,8.965141172001802,0,1
soybean,502,43,49,11.319726041874643,0,1
soybean,787,42,31,14.920125918363262,1,1
soybean,701,15,33,5.433841243994166,0,1
soybean,610,10,42,3.2850400160418247,0,1
soybean,577,28,38,9.056036772782996,0,1
soybean,555,15,40,4.869912892682531,0,1
soybean,636,12,36,4.231987863396093,0,1
soybean,531,16,61,3.4831145266557626,1,1
soybean,876,8,73,1.531096854448159,0,1
soybean,511,45,61,9.132350438013129,1,1
soybean,786,19,51,5.084884478030816,1,1
soybean,491,24,43,7.191491837213764,0,1
soybean,759,44,37,14.283313538833175,0,1
soybean,700,28,75,3.908587226421341,0,1
soybean,607,43,58,9.414230256962474,0,1
soybean,606,40,48,10.7839599577683,1,1
soybean,717,30,59,6.562884271832811,0,1
soybean,724,9,56,2.394640700244203,0,1
soybean,799,17,45,5.10801270189222,0,1
soybean,787,20,76,2.830125918363263,0,1
soybean,534,16,31,5.883971266800661,0,1
soybean,635,35,75,4.766722917192523,0,1
soybean,646,33,55,7.819627542133042,1,1
soybean,812,8,48,2.516118487968777,1,1
soybean,618,12,69,2.247191094321131,0,1
soybean,581,36,78,4.337139522284661,0,1
soybean,586,32,75,4.378513441305813,0,1
soybean,515,19,52,4.918510669760644,1,1
soybean,611,25,57,5.76030955756314,0,1
soybean,625,36,41,11.00906353195036,1,1
soybean,827,22,74,3.299674826989643,0,1
soybean,740,20,68,3.6186277217710447,0,1
soybean,732,38,79,4.406638980254019,0,1
soybean,765,16,30,6.024782531815455,0,1
soybean,689,11,39,3.760782538360805,1,1
soybean,530,46,52,11.402828497051187,1,1
soybean,697,33,35,11.132824224398998,0,1
soybean,733,18,53,4.646888091774186,0,1
soybean,801,47,36,15.47349196346879,1,1
soybean,593,11,52,3.020428592013353,1,1
soybean,583,29,53,7.192689689641019,1,1
soybean,813,13,31,4.921356478975832,1,1
soybean,742,27,56,6.35912343268689,0,1
soybean,805,10,61,2.384448900535011,1,1
soybean,845,22,49,6.05390482652998,0,1
soybean,878,41,55,9.676556922751772,1,1
soybean,840,37,70,5.99273388060611,1,1
soybean,596,39,37,12.666246425831512,1,1
soybean,913,30,41,9.30953356389443,1,1
soybean,553,17,47,4.874351141572259,1,1
soybean,727,18,70,3.1153911817637,0,1
soybean,132,38,30,13.521366940303054,0,0
soybean,120,30,41,9.065665546406878,1,0
soybean,441,18,66,3.3963992446888702,1,0
soybean,450,19,65,3.664165479657589,0,0
soybean,414,15,43,4.602960576190011,1,0
soybean,471,42,38,13.365533916870168,1,0
soybean,386,24,68,4.158973644752214,0,0
soybean,150,9,40,2.9296537911452263,1,0
soybean,530,29,55,6.887828497051189,1,0
soybean,171,1,71,0.3839588435351462,0,0
soybean,234,43,39,13.379920222430249,0,0
soybean,127,31,50,7.969009397695784,0,0
soybean,354,21,34,7.238382340243545,1,0
soybean,444,31,69,5.142323843532121,0,0
soybean,235,36,46,9.985311826816115,0,0
soybean,435,17,48,4.7545423809492044,0,0
soybean,89,22,76,2.840186789850291,0,0
soybean,105,12,44,3.5683194901270103,0,0
soybean,454,4,53,1.2803877015631078,0,0
soybean,354,20,76,2.708382340243546,1,0
soybean,285,31,65,5.709204900114634,1,0
soybean,163,22,78,2.655457425738812,0,0
soybean,139,41,60,8.424625934903407,0,0
soybean,67,22,33,7.558432068709846,0,0
soybean,236,12,40,3.8657028540390894,1,0
soybean,312,19,62,3.903902598732179,1,0
soybean,291,17,51,4.451388324526768,1,0
soybean,200,41,71,6.196242758279796,1,0
soybean,479,23,76,3.1079293279902505,1,0
soybean,459,42,63,8.111909334993184,1,0
soybean,98,38,48,10.084801175764898,1,0
soybean,275,41,63,7.865528097147213,1,0
soybean,386,41,42,12.208973644752216,1,0
soybean,238,42,32,14.546483187155484,0,0
soybean,145,39,55,9.002382184454518,0,0
soybean,277,22,72,3.361267302900752,0,0
soybean,161,10,60,2.2345739050779554,0,0
soybean,-6,8,58,1.822649350539364,1,0
soybean,31,41,71,6.112426286651154,1,0
soybean,202,36,47,9.79206785987124,0,0
soybean,26,22,44,6.324296547382249,1,0
soybean,17,41,43,11.843507364868666,0,0
soybean,66,28,63,5.36788028987166,1,0
soybean,36,33,52,8.090498584867618,0,0
soybean,50,22,54,5.238820424409648,1,0
soybean,282,32,60,6.683106873214215,1,0
soybean,76,45,40,13.693327223334926,0,0
soybean,-11,37,33,12.533962697258062,1,0
soybean,138,19,61,3.9291632651332864,0,0
soybean,22,27,79,2.996749159805157,0,0
soybean,805,30,62,6.134448900535011,0,1
soybean,956,9,43,3.034147810155911,0,1
soybean,948,40,79,4.667374088077184,1,1
soybean,1034,41,69,6.84110254171638,1,1
soybean,914,45,30,16.20975943442362,1,1
soybean,1034,25,76,3.486102541716378,0,1
soybean,941,34,54,8.28581654096209,1,1
soybean,943,43,50,11.21626208534033,0,1
soybean,924,23,73,3.567012066402666,1,1
soybean,970,12,71,2.212235793347214,1,1
soybean,909,21,56,5.078628969387522,1,1
soybean,914,10,57,2.609759434423622,0,1
soybean,848,27,53,6.78960591382105,1,1
soybean,888,14,56,3.5338502687508098,1,1
soybean,977,23,39,7.4887722373571135,0,1
soybean,999,21,63,4.363568949267143,1,1
soybean,937,12,56,3.104924171290151,0,1
soybean,978,33,71,5.258991322796503,1,1
soybean,967,22,77,3.00157578492776,0,1
soybean,1081,27,61,5.761039128774886,0,1
soybean,808,45,70,7.185165222374353,1,1
soybean,999,32,61,6.718568949267143,0,1
soybean,918,18,38,6.040661809059077,0,1
soybean,884,40,79,4.652934323783404,0,1
soybean,871,24,66,4.529944625607371,0,1
soybean,936,6,47,2.0547008111181007,0,1
soybean,950,41,60,8.667818149068639,0,1
soybean,888,15,31,5.62885026875081,1,1
soybean,1002,40,59,8.67921932639523,0,1
soybean,992,30,46,8.577047954434946,0,1
soybean,871,35,50,9.19994462560737,1,1
soybean,813,13,38,4.4663564789758325,1,1
soybean,932,27,66,5.053806294771608,1,1
soybean,915,39,59,8.454985194041658,1,1
soybean,872,46,73,6.660175307307021,1,1
soybean,1001,21,74,3.2090026321375325,1,1
soybean,927,35,45,10.087685717404051,1,1
soybean,994,23,43,7.032483018779298,0,1
soybean,836,17,55,4.266794889346279,0,1
soybean,868,18,67,3.419251869806812,1,1
soybean,991,25,46,7.226830273404019,0,1
soybean,1017,32,41,9.922458061110907,0,1
soybean,989,21,76,2.996394612944484,0,1
soybean,935,26,32,9.304477343535511,1,1
soybean,884,35,63,6.927934323783404,1,1
soybean,918,11,58,2.770661809059077,0,1
soybean,856,44,56,10.126470097736409,1,1
soybean,973,41,71,6.417894880609119,0,1
soybean,952,47,31,16.683261788949338,0,1
soybean,960,6,56,1.7900321611955283,0,1
soybean,672,14,38,4.741409476851646,0,1
soybean,487,18,49,4.940308359654539,1,1
soybean,781,17,57,4.083675236597312,1,1
soybean,777,38,65,7.077705381878352,1,1
soybean,769,22,52,5.705759044671515,0,1
soybean,620,22,55,5.337726999206427,1,1
soybean,520,13,54,3.349955700485896,0,1
soybean,677,29,74,4.172700601050432,1,1
soybean,707,37,50,9.660362047424924,0,1
soybean,705,13,66,2.619855739955842,0,1
soybean,657,27,54,6.607510943454532,0,1
soybean,747,35,60,7.420360152497009,1,1
soybean,549,48,42,14.288225068397956,1,1
soybean,648,38,72,5.715153361876112,1,1
soybean,702,39,58,8.59909510384104,1,1
soybean,807,22,34,7.694926579514411,0,1
soybean,719,11,31,4.2083868700369385,1,1
soybean,859,38,35,12.797167163106591,1,1
soybean,655,28,74,4.036988246392871,0,1
soybean,851,22,51,5.8353058973253,0,1
soybean,658,34,79,3.967772034414344,0,1
soybean,556,34,54,8.190193448576242,1,1
soybean,624,29,38,9.378796592960477,0,1
soybean,723,9,74,1.5843902377023258,0,1
soybean,736,45,78,5.367634534792278,0,1
soybean,848,11,60,2.6446059138210503,1,1
soybean,819,32,62,6.51778170806952,0,1
soybean,696,14,51,3.837569572969611,1,1
soybean,842,28,33,9.823202630213958,1,1
soybean,617,28,50,7.386922863534298,0,1
soybean,722,34,47,9.424139623686235,0,1
soybean,550,29,47,8.05350690928759,1,1
soybean,683,14,41,4.534244506780809,0,1
soybean,869,11,48,3.309482907039779,0,1
soybean,622,20,65,3.8882621644013846,1,1
soybean,830,20,51,5.340382648473361,1,1
soybean,627,27,75,3.7645968612369898,0,1
soybean,705,11,73,1.894855739955842,1,1
soybean,519,20,64,3.9596671587958494,0,1
soybean,808,39,63,7.650165222374352,0,1
soybean,655,41,39,12.90198824639287,0,1
soybean,726,32,57,7.295141172001803,1,1
soybean,674,36,53,8.861926424235007,0,1
soybean,798,35,71,5.507772872074934,0,1
soybean,610,38,66,6.845040016041824,0,1
soybean,693,24,78,3.046804662242938,1,1
soybean,904,28,63,5.637495710997814,1,1
soybean,766,27,41,8.39002687036417,1,1
soybean,703,30,75,4.159348806255404,1,1
soybean,506,46,38,14.615894829364104,1,1
soybean,821,43,73,6.243255754454284,0,1
soybean,593,23,76,3.140428592013353,1,1
soybean,659,20,59,4.498032954110762,1,1
soybean,623,29,63,5.753529470570331,1,1
soybean,565,15,77,2.0977089482865825,0,1
soybean,630,11,44,3.470395489054054,1,1
soybean,457,17,60,3.741301495694724,1,1
soybean,820,9,76,1.5180187953915667,0,1
soybean,564,48,61,9.73243028735171,1,1
soybean,799,14,53,3.7230127018922192,0,1
soybean,471,30,73,4.39553391687017,0,1
soybean,662,38,51,9.708814688979958,0,1
soybean,655,24,32,8.556988246392871,0,1
soybean,600,46,56,10.502334149656232,0,1
soybean,704,33,66,6.0196023515297945,1,1
soybean,608,29,76,3.864500366139568,0,1
soybean,733,15,39,4.991888091774187,0,1
soybean,774,21,31,7.671976545139973,1,1
soybean,740,8,33,3.098627721771045,0,1
soybean,533,17,47,4.868685911000777,1,1
soybean,700,43,31,15.24358722642134,1,1
soybean,599,31,78,3.7920625090182782,1,1
soybean,752,17,60,3.821593244475496,0,1
soybean,669,20,64,4.00063280509498,0,1
